transaction_id,customer_id,product_id,product_name,category,date,quantity,unit_price,revenue,customer_age,customer_gender,customer_city,customer_segment
TXN_000079,CUST_0938,PROD_008,Fitness Tracker,Sports,2022-07-27,2,117.03835718755626,234.07671437511252,46.838562927560545,M,Chicago,Premium
TXN_000080,CUST_0815,PROD_007,Tablet,Electronics,2022-11-28,1,418.32663277074306,418.32663277074306,63.31240631072161,F,Houston,Basic
TXN_000081,CUST_0752,PROD_008,Fitness Tracker,Sports,2024-05-07,2,71.79646881235773,143.59293762471546,84.77888503905115,F,Houston,Basic
TXN_000082,CUST_0614,PROD_003,Wireless Headphones,Electronics,2023-05-13,1,234.35019237609214,234.35019237609214,42.32786025788469,F,Los Angeles,Premium
TXN_000083,CUST_0289,PROD_005,Running Shoes,Sports,2024-12-11,1,143.15242144585477,143.15242144585477,49.753017669379915,M,Chicago,Standard
TXN_000084,CUST_0427,PROD_003,Wireless Headphones,Electronics,2023-07-09,1,231.9110988802692,231.9110988802692,57.78556231994495,M,New York,Premium
TXN_000085,CUST_0750,PROD_004,Coffee Maker,Appliances,2022-03-02,1,153.5767940799151,153.5767940799151,44.91819286239036,F,New York,Standard
TXN_000086,CUST_0829,PROD_005,Running Shoes,Sports,2023-02-03,1,126.12979676765916,126.12979676765916,21.951987169162834,M,New York,Standard
TXN_000087,CUST_0035,PROD_007,Tablet,Electronics,2024-01-05,1,387.02940206737946,387.02940206737946,11.218431770514378,M,New York,Standard
TXN_000088,CUST_0498,PROD_007,Tablet,Electronics,2022-08-31,2,359.79407098685374,719.5881419737075,33.94527305137005,M,Los Angeles,Standard
TXN_000089,CUST_0175,PROD_006,Office Chair,Furniture,2023-05-20,3,402.3690239570571,1207.1070718711712,52.441083717752335,F,Chicago,Premium
TXN_000090,CUST_0170,PROD_004,Coffee Maker,Appliances,2024-08-16,1,175.66874949878675,175.66874949878675,37.664841469118805,F,New York,Premium
TXN_000091,CUST_0357,PROD_003,Wireless Headphones,Electronics,2023-08-11,1,251.67473161061847,251.67473161061847,51.383928846801474,M,Phoenix,Premium
TXN_000092,CUST_0109,PROD_008,Fitness Tracker,Sports,2022-11-09,1,134.29909641956363,134.29909641956363,39.72230296011415,M,New York,Premium
TXN_000093,CUST_0336,PROD_002,Smartphone X,Electronics,2022-12-25,1,810.3988099331918,810.3988099331918,38.78925129837126,M,Phoenix,Basic
TXN_000094,CUST_0362,PROD_001,Laptop Pro,Electronics,2022-10-18,1,1261.1695231948672,1261.1695231948672,54.111567819823236,F,New York,Standard
TXN_000095,CUST_0095,PROD_002,Smartphone X,Electronics,2023-08-26,2,975.1095709620657,1950.2191419241315,36.73478195159169,F,Houston,Premium
TXN_000096,CUST_0743,PROD_003,Wireless Headphones,Electronics,2022-04-27,1,254.73263667933145,254.73263667933145,32.60315766400342,F,New York,Premium
TXN_000097,CUST_0900,PROD_003,Wireless Headphones,Electronics,2022-05-10,1,206.05753950961235,206.05753950961235,46.738280819275516,M,New York,Standard
TXN_000098,CUST_0563,PROD_007,Tablet,Electronics,2024-01-12,1,525.7694660765683,525.7694660765683,23.414429972710963,F,Los Angeles,Premium
TXN_000099,CUST_0011,PROD_002,Smartphone X,Electronics,2023-04-04,2,815.0439351900461,1630.0878703800922,52.338173681547836,M,Los Angeles,Standard
TXN_000100,CUST_0207,PROD_007,Tablet,Electronics,2022-03-23,1,328.25313039220185,328.25313039220185,50.82508096064852,M,New York,Basic
TXN_000101,CUST_0833,PROD_007,Tablet,Electronics,2024-11-17,1,558.0742417128226,558.0742417128226,48.596917198618,F,New York,Standard
TXN_000102,CUST_0117,PROD_008,Fitness Tracker,Sports,2024-12-22,1,146.88307345570914,146.88307345570914,72.84704399826508,M,New York,Standard
TXN_000103,CUST_0304,PROD_005,Running Shoes,Sports,2024-08-22,1,160.85766959293073,160.85766959293073,40.40328758491796,M,New York,Premium
TXN_000104,CUST_0155,PROD_001,Laptop Pro,Electronics,2022-03-02,1,1558.8355634639631,1558.8355634639631,30.240361463172594,M,New York,Premium
TXN_000105,CUST_0742,PROD_002,Smartphone X,Electronics,2024-09-23,3,640.7114987026532,1922.1344961079596,52.89381830469703,F,New York,Standard
TXN_000106,CUST_0276,PROD_005,Running Shoes,Sports,2022-10-08,3,113.5258309522135,340.5774928566405,27.74596493519146,F,New York,Standard
TXN_000107,CUST_0337,PROD_006,Office Chair,Furniture,2023-12-24,1,463.7505140231021,463.7505140231021,53.74491512053722,M,Los Angeles,Standard
TXN_000108,CUST_0735,PROD_002,Smartphone X,Electronics,2022-01-29,1,902.6222299691005,902.6222299691005,47.23373429020986,F,Chicago,Standard
TXN_000109,CUST_0200,PROD_005,Running Shoes,Sports,2023-02-27,3,137.98337718654122,413.9501315596236,40.888276510217324,F,New York,Premium
TXN_000110,CUST_0382,PROD_007,Tablet,Electronics,2024-03-03,1,382.69930428486623,382.69930428486623,45.61084854771358,F,Chicago,Basic
TXN_000111,CUST_0013,PROD_003,Wireless Headphones,Electronics,2022-09-05,1,274.7234346156374,274.7234346156374,51.07699869993116,M,New York,Premium
TXN_000112,CUST_0200,PROD_008,Fitness Tracker,Sports,2024-04-05,1,130.5622571608064,130.5622571608064,40.888276510217324,F,New York,Premium
TXN_000113,CUST_0153,PROD_001,Laptop Pro,Electronics,2022-05-18,1,1042.7212305598264,1042.7212305598264,53.89266321297462,M,Phoenix,Standard
TXN_000114,CUST_0808,PROD_005,Running Shoes,Sports,2024-06-10,1,103.69730756641468,103.69730756641468,19.010407377970882,F,New York,Basic
TXN_000115,CUST_0321,PROD_003,Wireless Headphones,Electronics,2023-06-06,2,209.12662667131025,418.2532533426205,49.78484317620129,F,New York,Standard
TXN_000116,CUST_0857,PROD_002,Smartphone X,Electronics,2022-09-12,2,839.2703082180972,1678.5406164361943,42.118857101311946,F,Phoenix,Standard
TXN_000117,CUST_0139,PROD_005,Running Shoes,Sports,2023-09-08,2,153.80498729933234,307.6099745986647,32.04613572441339,M,New York,Premium
TXN_000118,CUST_0967,PROD_004,Coffee Maker,Appliances,2024-06-21,1,183.72811955966833,183.72811955966833,36.42834345531919,F,Los Angeles,Standard
TXN_000119,CUST_0593,PROD_003,Wireless Headphones,Electronics,2023-04-14,1,132.1289554188687,132.1289554188687,28.40683498264586,M,Los Angeles,Basic
TXN_000120,CUST_0205,PROD_006,Office Chair,Furniture,2022-09-13,1,194.08762538886722,194.08762538886722,23.341362318012568,M,New York,Basic
TXN_000121,CUST_0549,PROD_003,Wireless Headphones,Electronics,2024-10-06,1,140.28503785918883,140.28503785918883,7.722768980060426,M,Los Angeles,Basic
TXN_000122,CUST_0223,PROD_001,Laptop Pro,Electronics,2022-05-01,2,1256.2718420540134,2512.543684108027,43.840446014708135,F,Chicago,Premium
TXN_000123,CUST_0196,PROD_006,Office Chair,Furniture,2023-12-08,3,353.4730481485275,1060.4191444455823,17.45285570322841,M,Phoenix,Standard
TXN_000124,CUST_0176,PROD_008,Fitness Tracker,Sports,2023-05-30,1,103.43888467977038,103.43888467977038,6.832970364881723,F,Chicago,Standard
TXN_000125,CUST_0635,PROD_001,Laptop Pro,Electronics,2023-12-20,1,2238.9064656614664,2238.9064656614664,50.09291853950229,M,New York,Premium
TXN_000126,CUST_0115,PROD_002,Smartphone X,Electronics,2022-04-18,1,989.2775450159269,989.2775450159269,72.29773686267335,F,Phoenix,Premium
TXN_000127,CUST_0721,PROD_006,Office Chair,Furniture,2022-08-16,2,313.71089421688384,627.4217884337677,52.170948317373885,F,Chicago,Standard
TXN_000128,CUST_0562,PROD_005,Running Shoes,Sports,2022-11-18,1,167.98267189167728,167.98267189167728,13.77202040142729,F,Los Angeles,Premium
TXN_000129,CUST_0505,PROD_004,Coffee Maker,Appliances,2022-09-12,1,157.5809773808159,157.5809773808159,59.75672601009798,M,Los Angeles,Standard
TXN_000130,CUST_0956,PROD_001,Laptop Pro,Electronics,2023-01-02,2,952.4719122979566,1904.9438245959132,25.18189988648876,M,Los Angeles,Basic
TXN_000131,CUST_0370,PROD_004,Coffee Maker,Appliances,2024-11-29,1,258.0075308443322,258.0075308443322,58.71613109010601,M,Chicago,Premium
TXN_000132,CUST_0127,PROD_002,Smartphone X,Electronics,2023-05-13,3,957.0926472256338,2871.2779416769013,41.804434475678484,M,Chicago,Standard
TXN_000133,CUST_0170,PROD_002,Smartphone X,Electronics,2024-07-25,3,1081.7757962418473,3245.327388725542,37.664841469118805,F,New York,Premium
TXN_000134,CUST_0197,PROD_008,Fitness Tracker,Sports,2022-02-21,1,120.56876707820537,120.56876707820537,67.73434142418017,M,Chicago,Premium
TXN_000135,CUST_0644,PROD_002,Smartphone X,Electronics,2024-07-08,1,938.2371926593279,938.2371926593279,43.460513585780255,M,New York,Premium
TXN_000136,CUST_0780,PROD_003,Wireless Headphones,Electronics,2022-05-08,1,188.04430101996678,188.04430101996678,50.02510733077121,F,Houston,Basic
TXN_000137,CUST_0979,PROD_003,Wireless Headphones,Electronics,2023-08-31,1,219.91414728876887,219.91414728876887,45.078293144288715,M,Chicago,Standard
TXN_000138,CUST_0939,PROD_008,Fitness Tracker,Sports,2023-05-05,1,91.12670631976238,91.12670631976238,38.550644949776654,F,New York,Standard
TXN_000139,CUST_0499,PROD_003,Wireless Headphones,Electronics,2023-07-12,2,156.63483721015018,313.26967442030036,40.36329185009137,F,Los Angeles,Basic
TXN_000140,CUST_0983,PROD_005,Running Shoes,Sports,2022-11-03,1,217.20199381111948,217.20199381111948,34.57805849959021,M,Phoenix,Premium
TXN_000141,CUST_0394,PROD_007,Tablet,Electronics,2024-03-05,1,353.8694294280383,353.8694294280383,77.39499276149186,F,New York,Basic
TXN_000142,CUST_0077,PROD_004,Coffee Maker,Appliances,2023-05-14,1,147.37763055561933,147.37763055561933,21.995553894163358,M,New York,Standard
TXN_000143,CUST_0426,PROD_004,Coffee Maker,Appliances,2024-08-28,1,179.02892662826972,179.02892662826972,25.425789422340227,M,New York,Premium
TXN_000144,CUST_0921,PROD_005,Running Shoes,Sports,2023-02-20,2,133.223112333151,266.446224666302,20.602876843620283,M,Los Angeles,Standard
TXN_000145,CUST_0356,PROD_007,Tablet,Electronics,2022-11-04,1,442.7859610099608,442.7859610099608,15.319018795646622,F,Houston,Basic
TXN_000146,CUST_0517,PROD_006,Office Chair,Furniture,2024-10-12,2,312.8351765126539,625.6703530253078,50.088605518040964,M,Los Angeles,Standard
TXN_000147,CUST_0904,PROD_008,Fitness Tracker,Sports,2022-04-18,2,114.74000288126425,229.4800057625285,43.363246064361896,F,Houston,Standard
TXN_000148,CUST_0562,PROD_008,Fitness Tracker,Sports,2024-03-18,1,115.16333852873251,115.16333852873251,13.77202040142729,F,Los Angeles,Premium
TXN_000149,CUST_0189,PROD_002,Smartphone X,Electronics,2023-08-07,3,735.9904036241056,2207.971210872317,63.89779939959096,F,Phoenix,Standard
TXN_000150,CUST_0660,PROD_004,Coffee Maker,Appliances,2023-09-11,1,121.44417794557793,121.44417794557793,47.08609416820566,M,New York,Standard
TXN_000151,CUST_0797,PROD_004,Coffee Maker,Appliances,2024-02-18,1,167.2576407111875,167.2576407111875,45.02587043626176,M,Chicago,Premium
TXN_000152,CUST_0200,PROD_002,Smartphone X,Electronics,2023-02-15,2,1030.0578226707282,2060.1156453414565,40.888276510217324,F,New York,Premium
TXN_000153,CUST_0990,PROD_006,Office Chair,Furniture,2022-07-14,3,268.8708824322316,806.6126472966948,19.868083772723274,F,Los Angeles,Basic
TXN_000154,CUST_0312,PROD_001,Laptop Pro,Electronics,2022-10-22,1,1351.8606233188495,1351.8606233188495,29.662182728656482,M,New York,Premium
TXN_000155,CUST_0986,PROD_004,Coffee Maker,Appliances,2024-11-24,3,228.54639199494733,685.639175984842,26.43897565395999,F,New York,Standard
TXN_000156,CUST_0082,PROD_004,Coffee Maker,Appliances,2024-09-30,1,125.48961833417366,125.48961833417366,51.61951080144005,M,New York,Standard
TXN_000157,CUST_0459,PROD_001,Laptop Pro,Electronics,2022-10-20,1,1490.155263461482,1490.155263461482,22.874663287997425,M,Los Angeles,Premium
TXN_000158,CUST_0232,PROD_002,Smartphone X,Electronics,2024-11-16,1,1157.8613790243742,1157.8613790243742,29.45235362311169,F,Chicago,Standard
TXN_000159,CUST_0405,PROD_001,Laptop Pro,Electronics,2023-08-07,2,1271.5242705721996,2543.048541144399,36.79835693604688,M,Phoenix,Premium
TXN_000160,CUST_0633,PROD_004,Coffee Maker,Appliances,2024-01-07,2,134.82087948516312,269.64175897032624,40.33698839218069,F,Los Angeles,Basic
TXN_000161,CUST_0785,PROD_002,Smartphone X,Electronics,2024-07-03,2,1032.1871361821618,2064.3742723643236,24.512141447086908,M,Chicago,Standard
TXN_000162,CUST_0761,PROD_001,Laptop Pro,Electronics,2022-03-21,1,1213.1102527407836,1213.1102527407836,68.06447763057673,F,New York,Standard
TXN_000163,CUST_0659,PROD_006,Office Chair,Furniture,2024-10-13,1,310.94967991006376,310.94967991006376,25.65345434772987,F,Houston,Standard
TXN_000164,CUST_0366,PROD_002,Smartphone X,Electronics,2022-09-13,1,696.5188671421188,696.5188671421188,33.558916883121206,F,New York,Standard
TXN_000165,CUST_0933,PROD_004,Coffee Maker,Appliances,2023-03-17,2,158.64936824393956,317.2987364878791,29.385611577669607,F,Phoenix,Premium
TXN_000166,CUST_0035,PROD_005,Running Shoes,Sports,2024-05-26,1,123.32130876278501,123.32130876278501,11.218431770514378,M,New York,Standard
TXN_000167,CUST_0884,PROD_008,Fitness Tracker,Sports,2022-12-03,1,106.10540309052801,106.10540309052801,41.5863068690722,F,Houston,Standard
TXN_000168,CUST_0673,PROD_004,Coffee Maker,Appliances,2022-07-16,1,177.09720351392434,177.09720351392434,37.1631941383445,F,Los Angeles,Standard
TXN_000169,CUST_0449,PROD_003,Wireless Headphones,Electronics,2024-01-30,1,181.62648467785897,181.62648467785897,38.18577777088328,M,New York,Standard
TXN_000170,CUST_0651,PROD_008,Fitness Tracker,Sports,2024-05-23,1,110.41382165864688,110.41382165864688,37.14941447497758,F,Los Angeles,Standard
TXN_000171,CUST_0335,PROD_004,Coffee Maker,Appliances,2023-04-11,1,180.75515549358076,180.75515549358076,50.98960115823369,M,Los Angeles,Premium
TXN_000172,CUST_0982,PROD_008,Fitness Tracker,Sports,2023-06-21,1,109.92735589861132,109.92735589861132,39.99529491082338,M,Los Angeles,Standard
TXN_000173,CUST_0619,PROD_007,Tablet,Electronics,2024-09-05,1,381.05703212719584,381.05703212719584,54.48096226886756,F,Houston,Basic
TXN_000174,CUST_0250,PROD_004,Coffee Maker,Appliances,2022-09-10,3,136.40885902930708,409.2265770879212,34.55742159340512,M,Los Angeles,Basic
TXN_000175,CUST_0102,PROD_002,Smartphone X,Electronics,2023-10-08,1,686.8707477686463,686.8707477686463,49.4251826389642,F,Los Angeles,Basic
TXN_000176,CUST_0033,PROD_002,Smartphone X,Electronics,2022-04-09,1,932.1031603180977,932.1031603180977,37.580714325009865,F,Chicago,Standard
TXN_000177,CUST_0618,PROD_007,Tablet,Electronics,2024-04-03,1,271.4945641200451,271.4945641200451,38.451673706012556,M,Chicago,Basic
TXN_000178,CUST_0955,PROD_006,Office Chair,Furniture,2023-08-26,1,268.29557486622116,268.29557486622116,44.25626535492252,F,New York,Basic
TXN_000179,CUST_0992,PROD_007,Tablet,Electronics,2024-05-22,3,323.3277329358492,969.9831988075476,58.45000859078725,M,Los Angeles,Basic
TXN_000180,CUST_0776,PROD_007,Tablet,Electronics,2024-08-01,3,428.0223433384856,1284.0670300154568,49.295671689492046,M,Los Angeles,Standard
TXN_000181,CUST_0559,PROD_008,Fitness Tracker,Sports,2024-01-05,1,80.47718492020054,80.47718492020054,55.00873477064467,M,Houston,Basic
TXN_000182,CUST_0461,PROD_001,Laptop Pro,Electronics,2022-01-05,1,1675.5106346891878,1675.5106346891878,24.637197635061927,F,Houston,Premium
