date,symbol,open,high,low,close,volume,returns
2022-03-21,AAPL,135.83421911534896,139.3070075855678,135.6111288209238,137.99437665429465,1973324,0.010731067601517985
2022-03-22,AAPL,137.53454985221848,138.47528271338254,134.89774549169468,136.1121597404457,3712619,-0.013639808805864018
2022-03-23,AAPL,137.1796774185711,135.78915500371755,133.76052260286556,135.1402949826635,1971945,-0.007140175864048069
2022-03-24,AAPL,134.42865483919292,139.38791569756881,136.74263518855943,137.18233487158594,2499718,0.015110518215047518
2022-03-25,AAPL,138.0950968286907,139.57963921181846,138.36333543546323,139.09428200341645,1636862,0.013937269209043987
2022-03-26,AAPL,139.5459286687922,141.3421224339621,137.45928197894946,139.02230584632528,3939511,-0.0005174630908940136
2022-03-27,AAPL,138.39978804410032,142.59068909644205,138.8320768587623,140.26811750444415,4922538,0.008961235756627307
2022-03-28,AAPL,141.39530962616482,142.62767305112033,141.84650443437985,141.91221002977795,3057112,0.011721070722159749
2022-03-29,AAPL,141.49750320208025,142.01749546229428,137.9615263740248,140.31548009141642,3306417,-0.011251533169883596
2022-03-30,AAPL,139.62452759530728,145.56288027957976,140.22735404560675,142.8760087009029,4388303,0.018248368660523286
2022-03-31,AAPL,143.206934995988,146.43849143895835,143.5204066817357,145.80078137595558,3121721,0.020470705345467816
2022-04-01,AAPL,145.60613647111336,146.16198882023875,141.4039304209015,143.56127177398469,4413118,-0.015360065843516929
2022-04-02,AAPL,142.9268200336827,143.883576157676,142.26497118828814,143.72242100277572,2408301,0.0011225118501648355
2022-04-03,AAPL,144.4475893536415,150.5583675632153,145.31051813772646,148.09514562211504,3623870,0.030424790988282
2022-04-04,AAPL,149.2351695621322,152.04841938768823,148.5412272711903,149.15066479588276,3724004,0.00712730433758458
2022-04-05,AAPL,149.5972324406457,155.02262098473224,150.57038883818203,152.3926526378359,6525116,0.021736328472889522
2022-04-06,AAPL,153.8740979473517,156.50081432473792,152.88595795845728,154.84208630680428,6000872,0.01607317430709402
2022-04-07,AAPL,154.47249434434403,155.74302030178828,153.62241313527963,154.97990594484827,3716857,0.0008900657523492491
2022-04-08,AAPL,153.79945606242615,156.3273111847796,152.56758932538696,154.0106705436261,1588103,-0.006253942376033445
2022-04-09,AAPL,152.80733023743537,155.44809145466508,153.6428268191541,154.9544493449834,3439920,0.00612800916992278
2022-04-10,AAPL,156.11387229926754,155.87991704881063,153.55316336146214,153.61577832727434,3989948,-0.008639126035863
2022-04-11,AAPL,152.19119049970678,155.29639077863433,151.7963454019737,153.23250010985922,8462549,-0.0024950445949540466
2022-04-12,AAPL,152.8198063882544,153.49136706227637,149.69649732099603,150.8201937015376,4005990,-0.015742785679226903
2022-04-13,AAPL,150.93527104006088,149.97213676930033,147.24101249795754,149.22330062319497,8528691,-0.010588058794717867
2022-04-14,AAPL,148.69359832173916,151.6407562884812,146.4006454927006,148.7916349527736,6578209,-0.002892749782498002
2022-04-15,AAPL,148.3251058288133,150.31579209115486,147.07853900318864,147.57532346552662,3254822,-0.008174595887954494
2022-04-16,AAPL,148.9960293667647,153.71237203528528,151.63298466396762,152.08520337738125,5028864,0.030559851104836822
2022-04-17,AAPL,151.25655670699288,148.18698976867896,146.87459281251634,147.4240093407375,6029106,-0.03064857022992263
2022-04-18,AAPL,148.08646874971893,147.20259980486375,143.29471258896373,145.28338403203784,2427769,-0.014520194629574166
2022-04-19,AAPL,144.21386772435926,145.63119688717623,141.9743895502499,144.5654910136472,3965271,-0.004941329135287286
2022-04-20,AAPL,144.245482202619,146.32674147024113,144.87567609950386,146.0838904887096,1884883,0.010503194534296365
2022-04-21,AAPL,144.98432959316048,146.4989112365231,143.82808466506555,144.60150218738497,2616398,-0.010147513845403895
2022-04-22,AAPL,145.96240818752406,148.27599882686823,144.03707280806609,145.53945411984537,4435701,0.006486460501945148
2022-04-23,AAPL,146.22115845077371,144.84370222753,141.4958956867279,144.27494077954518,1862538,-0.008688457353007016
2022-04-24,AAPL,143.04867398648545,144.1639964939428,143.25593217711565,143.31829106461092,3323858,-0.006630740652294128
2022-04-25,AAPL,142.80340508104516,144.07076928967936,139.0403918208119,141.8750955899983,6694645,-0.010069862429227538
2022-04-26,AAPL,143.21152557381018,141.95029951952034,140.2062036204113,141.359505891572,2771928,-0.003634109963289637
2022-04-27,AAPL,142.66999381261957,141.6575440660232,139.28810037122636,139.4586811379127,4272309,-0.013446741637009716
2022-04-28,AAPL,139.8530284149591,142.95101663253203,139.30424138166265,141.94748270417455,2815029,0.017846157341762352
2022-04-29,AAPL,140.84800256741528,141.264344433734,137.96255274056236,140.47315840920115,3028503,-0.010386406767395539
2022-04-30,AAPL,141.27008461133403,140.30914472558558,138.57031417926504,139.92530088123854,3237469,-0.003900086921707033
2022-05-01,AAPL,140.7149762227868,143.45339369425471,140.14341593299696,142.0441150686285,1832957,0.015142466544976836
2022-05-02,AAPL,142.3474481306045,142.8538611530874,140.3406602670019,141.50594824435507,4029980,-0.003788730170295555
2022-05-03,AAPL,140.97584168001535,146.29301785359888,143.28033366621094,143.60712157806884,5589141,0.014848657316407854
2022-05-04,AAPL,142.86191069566067,142.3905195594304,141.56338572020732,141.65509788246317,3673889,-0.013592805664198905
2022-05-05,AAPL,141.87450470489208,140.98046416901275,139.77733012682964,140.3604197544644,2982019,-0.009139650795151829
2022-05-06,AAPL,139.46837940134367,141.71857269185435,139.54818681898493,141.4990335281719,5482104,0.008112071591829854
2022-05-07,AAPL,141.2223025662346,142.23515572177834,140.26121601387192,140.87873891807945,4294495,-0.004383737433577308
2022-05-08,AAPL,139.89363657291315,141.4158368858687,137.1945203306178,139.26817362349956,4054390,-0.011432280746894135
2022-05-09,AAPL,138.82257127357474,137.39108991094014,135.8560582479394,137.0148385232622,3391564,-0.016179828036871347
2022-05-10,AAPL,136.65468665644542,139.64771718901835,136.82572160866178,137.2197776594341,3423771,0.0014957440988196868
2022-05-11,AAPL,137.5509695655551,140.5183801260699,137.47834318681342,137.98244555986216,2928039,0.005558002741564866
2022-05-12,AAPL,137.80100101066964,140.10321156688167,135.9401291666744,137.68702699479394,3253926,-0.0021409865861527558
2022-05-13,AAPL,137.2893896822419,137.63389920570123,134.74727040824143,135.1929675322816,850640,-0.018113975709611537
2022-05-14,AAPL,135.95867430442743,132.91273832203046,131.5108097733279,132.3190972178679,2976529,-0.021257542954129578
2022-05-15,AAPL,132.5921093668399,133.53007332983725,130.63701607153502,132.50772043952662,2053282,0.001425517749324995
2022-05-16,AAPL,133.78255243807183,134.73386505152092,133.81751575019683,134.20716858217133,3298530,0.0128252764216882
2022-05-17,AAPL,133.25044984279467,138.1921541190943,136.15962075779953,137.91846449998152,1377665,0.027653484959246917
2022-05-18,AAPL,136.74327462028646,141.88388026187474,140.84676179004293,141.2360448781759,1918307,0.024054649899287583
2022-05-19,AAPL,142.56220090098478,146.65576083798123,141.3700889652394,143.92283628643926,4714441,0.01902341155602927
2022-05-20,AAPL,144.12392447590946,147.41277881456043,144.00164401814746,144.80955564403038,7379343,0.006161074784729402
2022-05-21,AAPL,144.434779510003,145.85965832617245,142.5349619010318,143.0797172148642,2437453,-0.011945609676604957
2022-05-22,AAPL,142.5793071726014,145.99763667619757,144.26927472866393,144.49335313962987,5300206,0.009880058140196175
2022-05-23,AAPL,143.4149841583578,144.92890073239406,140.92256721950994,143.76627650840533,1715425,-0.005031903651110819
2022-05-24,AAPL,142.52261696829444,144.26193770999677,140.52071734947953,142.9024788891828,4499516,-0.006008346603955037
2022-05-25,AAPL,141.97022415916135,141.5549944003982,137.84555852557003,139.8307520116232,4565932,-0.021495266572259
2022-05-26,AAPL,138.86263683763738,139.84968036294296,137.9223181981762,138.01755915229512,2668509,-0.012967053621919666
2022-05-27,AAPL,138.94863741710557,139.4157109957443,137.91718671993976,138.95137624249702,3958151,0.006765929610242423
2022-05-28,AAPL,139.56312354750727,145.21123607696092,140.65460762060314,142.935956248664,5123081,0.028676074421984356
2022-05-29,AAPL,143.32823853753476,146.20968532511225,143.33158160554143,145.1490383102313,1278509,0.015483032538833118
2022-05-30,AAPL,145.19072625756945,142.51065947085695,139.30857422814864,140.3267542746351,1509899,-0.033222983023073076
2022-05-31,AAPL,141.60780806426115,140.48254404168568,137.83052010787688,138.74974934607812,2180158,-0.01123809167188898
2022-06-01,AAPL,137.54305527647867,142.07118005301078,139.72745024597944,141.68628101576473,2599454,0.021164230447452116
2022-06-02,AAPL,141.3299921388982,141.41730827995525,139.82035124696625,140.15950091869,2027061,-0.010775779321251797
2022-06-03,AAPL,140.67184368632218,138.68948796499723,136.95116276031294,138.40401578490855,1875354,-0.012524909993792249
2022-06-04,AAPL,138.33305884925153,140.27308352463322,138.20143719836506,139.5404649936151,2174845,0.00821109996167083
2022-06-05,AAPL,138.42900846965256,139.2642483949848,138.00943903702316,139.12001000388912,5214020,-0.003013140236742231
2022-06-06,AAPL,138.0845833334294,138.35632198985158,134.36583032517098,136.63366684949852,3728871,-0.017871930531927722
2022-06-07,AAPL,135.78386242226455,137.34326405789292,132.54373217688752,135.17895113518097,2931622,-0.010646832130472808
2022-06-08,AAPL,134.6735283060315,139.18998630559088,136.91320846113769,137.04116419634042,1606768,0.013775909973566895
2022-06-09,AAPL,136.8222483422888,139.062861219844,134.01923935004334,136.62581392533556,13188629,-0.0030308431298042477
2022-06-10,AAPL,137.71678695536636,135.35346985197063,134.03188176862116,135.0432675433743,2167730,-0.011583070113134758
2022-06-11,AAPL,134.5661229104983,135.13318786034824,130.51977460654876,132.88021858878034,3724692,-0.016017451250572082
2022-06-12,AAPL,132.35749730843295,135.46276596646337,132.5196844805911,134.74291744185834,1621425,0.014017879206252878
2022-06-13,AAPL,135.7214045575181,135.66745921682443,133.58701388266866,135.19541552706775,2032767,0.0033582328021409093
2022-06-14,AAPL,136.48778202542005,135.72318879189083,133.51005359339538,134.86003922752093,2025963,-0.0024806780484333555
2022-06-15,AAPL,135.39898030075744,135.521369065546,134.8334980466569,135.3241674788544,5781450,0.0034415550669568726
2022-06-16,AAPL,134.37428194440767,133.44015293732733,130.87827051046608,132.68963947450715,1462075,-0.01946827424420644
2022-06-17,AAPL,131.53721889858082,134.5512884729202,130.1300158036085,132.72908937231153,6550471,0.00029730955604840366
2022-06-18,AAPL,132.1497284865026,132.3039322888747,128.00001010780773,130.10158043479433,3107469,-0.019796029264895473
2022-06-19,AAPL,129.02493929248985,130.6581157858799,127.61991058449895,129.45343507219613,4593280,-0.004981840808021884
2022-06-20,AAPL,130.63353234956915,130.4163104902435,128.58941591546846,129.90800526656628,3413045,0.0035114571823963974
2022-06-21,AAPL,129.77013572944355,133.62019047112227,131.10099234866652,132.5299778072343,3098811,0.020183302293710365
2022-06-22,AAPL,132.29153516830118,135.23863890998427,132.0350160860066,133.24170836753066,3215513,0.005370336372738071
2022-06-23,AAPL,133.50966396816457,130.67630131116368,130.3961116123778,130.53142094248983,2344819,-0.02034113385551048
2022-06-24,AAPL,131.3136135506443,133.1409734583004,129.29140883336285,131.06769531026757,6067744,0.004108392936395064
2022-06-25,AAPL,130.89032958226602,134.59666782348887,131.6139459885881,132.69904177504887,6378709,0.012446594570229738
2022-06-26,AAPL,133.96524011074106,134.91769232476534,132.32321588758413,134.26973689304904,3081880,0.011836521929546505
2022-06-27,AAPL,133.89062153766852,135.2815237731069,133.50408974895635,133.7445283910447,4064456,-0.003911592546149809
2022-06-28,AAPL,133.83168389995217,133.32339657926607,131.5533172583443,131.82465888463986,2622608,-0.01435475177565012
2022-06-29,AAPL,132.00041760511232,136.10101972709728,132.78654836946768,133.63701941720825,2231426,0.01374826643135404
2022-06-30,AAPL,132.31307077238577,130.3873118681392,129.61970894061818,130.2833574016926,3532545,-0.02509530690029597
2022-07-01,AAPL,130.50819627827283,131.60166026274183,129.91609402787873,130.78036647649358,6528523,0.0038148316462907504
2022-07-02,AAPL,129.8848990590363,132.6086481324624,128.62800919135717,130.97387479022447,2382124,0.0014796434582989876
2022-07-03,AAPL,131.95787668910145,131.39595168068172,127.47872417462463,129.0330663656386,5069816,-0.014818286682702037
2022-07-04,AAPL,128.15790927083458,128.6312293180638,125.86125893378033,126.83521536712672,3408740,-0.017033238536576914
2022-07-05,AAPL,126.03406436283295,127.57612655815386,126.3166903818789,126.95424375539159,4737413,0.0009384490570724858
2022-07-06,AAPL,127.18777397542328,126.6529679998348,123.56712155728735,125.57030669166447,2904731,-0.010901069730237696
2022-07-07,AAPL,125.35492895875622,128.129041000327,126.2777232610864,127.3026749676166,3859994,0.013796002586868916
2022-07-08,AAPL,126.76342071237839,130.12283964827287,127.1076853823739,128.14222476237865,4300401,0.006594910868727742
2022-07-09,AAPL,128.81805401745277,131.06723905132623,126.5216353646127,128.73020254351016,1223720,0.004588478015126037
2022-07-10,AAPL,129.80378339323306,130.3923103265314,128.31036025389855,129.3755425916327,2517334,0.005013120739124237
2022-07-11,AAPL,129.15788789047866,127.92251974135714,127.57674234478239,127.89206495236718,4944597,-0.011466445740428988
2022-07-12,AAPL,127.42086115252701,130.67667264699725,128.43957629420498,128.56436606066384,2688766,0.0052567851535359955
2022-07-13,AAPL,127.39429516634962,131.34124972434788,128.74197488707136,129.06463946932345,3229494,0.00389122914839056
2022-07-14,AAPL,128.37847048966356,129.18175652631015,127.27673652503165,129.04476194293213,4412377,-0.0001540121792696813
2022-07-15,AAPL,128.23243361657273,130.82647104808166,127.71575525320259,129.64994825406015,3242822,0.0046897394517698915
2022-07-16,AAPL,129.43606555724205,129.992596324235,127.22337523238818,127.87240492818756,3638230,-0.01371032807810565
2022-07-17,AAPL,128.33209461661033,125.03445150521475,123.32369288309495,124.75054893705212,3242379,-0.024413836534072107
2022-07-18,AAPL,124.26706555992178,127.77639098392004,124.45193624723169,125.73312027543858,3329119,0.007876288695789704
2022-07-19,AAPL,126.63229873132828,129.0578991148144,128.80510190284727,128.91759222240717,1938476,0.025327232315498802
2022-07-20,AAPL,129.89348360850502,131.67388414077553,129.2601476851203,131.01996650144343,3349180,0.016307892839088064
2022-07-21,AAPL,132.07094884832802,128.19466842270788,126.52143548125633,127.88251946551539,3911762,-0.023946327569038747
2022-07-22,AAPL,128.19582505662262,128.05685050862337,125.61070721910389,127.58017000076906,1533114,-0.0023642751645025196
2022-07-23,AAPL,127.33129360604154,130.79013083890044,128.0296449246992,129.21067004314108,2665158,0.012780199637311907
2022-07-24,AAPL,130.04719850853996,129.45482024047433,127.11292072634069,129.01151894125204,2913692,-0.0015412899091270915
2022-07-25,AAPL,129.34180779453754,129.43429399820266,125.22644352993973,127.05117984850185,2254093,-0.015195070245183831
2022-07-26,AAPL,126.8837328357367,128.52642498125866,124.13585027128616,126.65928128462502,7107290,-0.0030845724088837977
2022-07-27,AAPL,125.95381493341894,127.0708377966564,125.73117455233563,126.95886100306602,6615409,0.002365240947229034
2022-07-28,AAPL,126.76732077588508,126.39890250809312,125.78263365062618,126.19465008532435,4484628,-0.006019358646602925
2022-07-29,AAPL,125.66473858107916,121.61509127247948,120.38065526399775,120.69975802933047,5567601,-0.04354298737924793
2022-07-30,AAPL,121.31877407001788,123.05324025447119,120.09875176944654,121.4615668504571,10225157,0.006311601891873827
2022-07-31,AAPL,120.43847263453608,122.0404111607949,119.05055212017773,120.98076399753856,5374466,-0.003958477281216911
2022-08-01,AAPL,121.41517736606741,122.96368953567388,120.07698302965885,121.78918740836257,2535074,0.00668224752523842
2022-08-02,AAPL,120.92431512704343,127.74605609974894,123.27185250520084,125.78374544821293,2331197,0.032798954692558176
2022-08-03,AAPL,126.91221404408056,126.16487185782835,122.85308770937468,124.303558361884,3432857,-0.011767713555153601
2022-08-04,AAPL,123.74758437677527,127.72786149384501,124.77680481665256,125.73313503096568,2110169,0.011500689826752728
2022-08-05,AAPL,126.65594345240224,129.49978171361167,126.1150380048528,127.01034288523546,2596441,0.01015808485134188
2022-08-06,AAPL,126.61728977584156,130.20835062261784,127.39102889093213,129.17186999061545,6618893,0.017018512479201088
2022-08-07,AAPL,128.32215798252943,130.4614149346586,130.26655909475875,130.40301894699215,3176482,0.009531091842721986
2022-08-08,AAPL,130.88931810714521,131.2814513345197,127.20370985526614,129.0548993462911,2443928,-0.010338101154307174
2022-08-09,AAPL,129.39453416166882,131.097914526466,129.5588487134404,130.28349787804265,2538095,0.009519968152893318
2022-08-10,AAPL,131.47892906897826,132.3115558124741,129.29926453582914,130.81861020668183,3353415,0.0041072916935350244
2022-08-11,AAPL,132.01919368125633,130.09116726567407,129.11385877337523,129.68061318003345,1114403,-0.008699045379326715
2022-08-12,AAPL,128.9617945024073,131.14854360987306,129.22229001536118,130.7703782225701,4686718,0.008403453807114082
2022-08-13,AAPL,130.07540729471287,130.78846325126136,126.9114807763793,128.88101963389394,4728797,-0.014447909491096471
2022-08-14,AAPL,130.00673753324472,125.5364407006473,123.1190266968994,125.45626414498508,4946443,-0.026573001196276955
2022-08-15,AAPL,124.39235568668495,126.96047605665828,122.98729805856973,124.954725997437,2123824,-0.003997713075279211
2022-08-16,AAPL,125.81858737233213,126.90645737191171,125.564441022587,125.77252177756169,6892765,0.006544736692403869
2022-08-17,AAPL,125.50947230345066,125.76405077963499,125.30760172388386,125.60024663071606,1864545,-0.0013697359678477062
2022-08-18,AAPL,125.58053502326497,129.0262429022719,125.38125075602194,127.88637577895709,5045436,0.018201629451911828
2022-08-19,AAPL,128.29278274390055,131.88222171468595,128.65524872098553,130.441939418282,2878292,0.01998307969679299
2022-08-20,AAPL,130.71881083965076,129.95770404345012,129.50191797512227,129.75302995138813,1548877,-0.005281349464490726
2022-08-21,AAPL,129.24961023977977,130.6965109733557,127.53440579136259,129.17935589073932,1636661,-0.004421276796878957
2022-08-22,AAPL,128.4689921018518,131.47961161869708,128.26383409382552,129.24255307589056,963887,0.0004892204695980333
2022-08-23,AAPL,129.23196706939933,133.30339444276484,129.7334144799042,130.7778364609643,2098576,0.011879085862473092
2022-08-24,AAPL,129.57739754398256,130.34574938115495,127.31575636615285,129.8278496257645,1229557,-0.007264127170993299
2022-08-25,AAPL,129.0079688767948,134.13200130462414,131.77209553045543,132.61606981926477,2463950,0.02147628726453892
2022-08-26,AAPL,132.3835586171483,134.73337406833917,131.94507146436774,132.92589535599308,6587223,0.0023362593775441845
2022-08-27,AAPL,134.20274578804867,136.24808426120597,135.765016406375,136.07023510504047,8584032,0.023654832195235048
2022-08-28,AAPL,134.81529772529714,135.89361054751217,132.75012260011067,134.71719875512898,2525672,-0.009943661439748409
2022-08-29,AAPL,135.22668565316727,134.93765309855405,133.61332179006092,134.73309946994814,2484496,0.00011803032549741379
2022-08-30,AAPL,135.12752621807812,133.46675786850597,130.28501853626148,132.28299284597867,2106072,-0.018184890228224615
2022-08-31,AAPL,132.8583444596393,137.23827353572045,134.4537833861169,136.41867762842065,5506680,0.03126391906824557
